Gene	coef	exp(coef)	se(coef)	z	cox.pval	surv.pval	surv.pval
SLC13A3	0.000101327090077018	1.00010133222384	0.000422240100158282	0.239975052201423	0.810349597024785	0.997	0.997
SLC14A1	-0.000578832407825605	0.999421335083335	0.000535909690634532	-1.0800931909633	0.280100683677806	0.822	0.822
SLC16A1	2.9118720608187e-05	1.00002911914456	7.42951676707982e-05	0.391932901170801	0.695107792258639	0.809	0.809
SLC16A10	8.62872538866669e-05	1.00008629097674	0.00204244831603641	0.0422469705642865	0.966301818866352	0.924	0.924
SLC16A4	0.000353841641416725	1.00035390425075	0.000392400114908557	0.901736844544966	0.367196675764278	0.344	0.344
SLC16A8	-0.0133618534785312	0.986727019808015	0.00777796676472851	-1.71791084774552	0.0858128778899022	0.011	0.011
SLC17A9	-1.40935554069495e-05	0.999985906543907	0.000254698599573614	-0.055334247736514	0.955872178203925	0.011	0.011
SLC19A1	0.000641434810212165	1.00064164057351	0.000246174264065418	2.60561278672783	0.00917100739250942	0.057	0.057
SLC19A3	-0.000128229124101255	0.999871779096902	0.000379172645036325	-0.338181368777197	0.7352265151626	0.056	0.056
SLC1A2	7.13609984089372e-05	1.00007136354467	0.000101491195585271	0.703125014908125	0.481977844236734	0.825	0.825
SLC1A3	0.000159041861995473	1.00015905450982	0.00025068202664116	0.634436637227026	0.52579590596752	0.716	0.716
SLC22A15	-0.000290525144645567	0.999709517053698	0.000661547748597618	-0.439159751146364	0.660545786599511	0.906	0.906
SLC22A4	0.000128392972197074	1.00012840121493	0.000805140161744176	0.159466610035868	0.873301262989413	0.793	0.793
SLC24A2	0.000835061311374874	1.00083541007214	0.0028603017722973	0.291948674598827	0.770325866846124	0.619	0.619
SLC24A3	7.7443029742424e-05	1.00007744602853	0.00017463234919509	0.443463253511574	0.657430692688956	0.601	0.601
SLC25A27	-0.00258872098189472	0.997414626866761	0.00147041790771463	-1.76053417760546	0.0783172778739692	0.097	0.097
SLC26A10	-0.00683918913060641	0.993184144897794	0.00611779170449425	-1.11791794506214	0.263602040068236	0.731	0.731
SLC26A5	0.00211068794567059	1.00211291701549	0.00958049299889517	0.220310995051507	0.825628957708926	0.231	0.231
SLC26A7	6.00103497169388e-05	1.00006001215037	0.000231900907803871	0.25877582923346	0.795808208263458	0.622	0.622
SLC26A8	0.0027885169490884	1.00279240847883	0.0107954382400308	0.25830511805887	0.79617143662767	0.53	0.53
SLC27A6	-0.000429496108255205	0.999570596111995	0.000626926992257081	-0.685081538296701	0.493292469400076	0.005	0.005
SLC28A1	0.00250968351179897	1.00251283540366	0.00238243732551778	1.05341008760998	0.292153082847137	0.873	0.873
SLC29A1	2.16002567493905e-05	1.00002160049004	1.86989374449921e-05	1.15515958128281	0.248025083004921	0.304	0.304
SLC2A10	7.01435558584412e-05	1.00007014601598	3.08052203057103e-05	2.27700224709767	0.0227860914325246	0.185	0.185
SLC2A12	-0.000307598490974382	0.999692448812591	0.00051245290023887	-0.600247341425916	0.548341407235929	0.228	0.228
SLC2A14	0.00246612861176688	1.00246917200822	0.000820949675524125	3.00399486752025	0.00266459820010012	0.726	0.726
SLC2A3	-1.66100918272545e-05	0.99998339004612	0.000117137779056313	-0.141799613763117	0.887238289159163	0.601	0.601
SLC30A2	0.000451756242157596	1.00045185829938	0.000798822183812413	0.5655279126095	0.571714744312882	0.276	0.276
SLC32A1	-0.251379403424803	0.777727243196511	0.161644520816968	-1.55513717479755	0.119913402977024	NaN	NaN
SLC34A3	0.0023856399537513	1.00238848785699	0.0080589267718498	0.296024523027613	0.767211353585979	0.413	0.413
SLC36A4	0.000637111953478784	1.00063731495241	0.000599795301380217	1.06221564592569	0.288137798564506	0.269	0.269
SLC38A11	-0.0021023876942895	0.997899820774762	0.00547079061802419	-0.38429321117919	0.700761139121901	0.75	0.75
SLC38A3	0.000272352246053084	1.00027238933729	0.000215752191997613	1.26233825729148	0.206827095988925	0.668	0.668
SLC39A6	-2.29874962789521e-06	0.999997701253014	2.21842291788761e-06	-1.03620892543072	0.300104683707632	0.201	0.201
SLC43A1	3.49929050592425e-05	1.00003499351732	0.000258730503006645	0.135248471489052	0.892415424424343	0.381	0.381
SLC44A4	-2.04615141294375e-05	0.999979538695206	3.88149323844236e-05	-0.527155732922227	0.598085446429039	0.398	0.398
SLC44A5	-8.12718791753045e-05	0.999918731423294	0.000343656484252411	-0.236491621428599	0.813051208051096	0.487	0.487
SLC45A2	0.0116356918119736	1.01170364979756	0.00436678028845225	2.66459291362646	0.00770815695142169	0.525	0.525
SLC4A10	1.04680742505557e-05	1.00001046812904	0.000273304351009541	0.038301893884559	0.96944698079439	0.076	0.076
SLC4A8	-1.66997602997878e-05	0.99998330037914	0.000117188375029782	-0.142503557162081	0.886682269837841	0.554	0.554
SLC5A12	0.00173204121819207	1.00173354206797	0.00110918811386388	1.561539649175	0.118396476366666	0.846	0.846
SLC5A2	0.00194156811316083	1.00194345417697	0.00455906228623554	0.425870056441803	0.670202535073367	0.917	0.917
SLC5A3	-1.23094282421192e-05	0.999987690647519	0.000156932108639381	-0.0784379203774379	0.937479710336307	0.746	0.746
SLC5A4	0.0206339077433332	1.02084825857763	0.0169034785509132	1.22069003023158	0.222203403971252	0.373	0.373
SLC5A5	0.00167373545895912	1.00167513693594	0.000843725493357008	1.98374408754638	0.0472843760306795	0.798	0.798
SLC6A14	-9.99390216301722e-05	0.999900065972107	0.000126498481963923	-0.790041272263443	0.429503665406392	0.106	0.106
SLC6A16	-0.000554028853011341	0.999446124592635	0.00337279548936505	-0.164263992512526	0.869523326427617	0.897	0.897
SLC6A17	0.000272694505486622	1.00027273169001	0.000452615954342429	0.602485402625278	0.546851077026455	0.725	0.725
SLC6A19	0.0391129390038827	1.03988792092435	0.0217371334600823	1.7993604849374	0.0719616759923207	NaN	NaN
SLC6A3	0.00533665537928017	1.00535092068966	0.00373194574120023	1.42999275695896	0.152719097902942	0.001	0.001
SLC6A6	0.000107991144407213	1.00010799697566	0.000104265572622972	1.03573156211123	0.300327393457169	0.724	0.724
SLC7A11	0.000121022141728462	1.0001210294652	9.49690108476205e-05	1.27433297081134	0.202545436378357	0.089	0.089
SLC7A13	0.00220139667320696	1.00220382152589	0.00652549994459168	0.337352952555225	0.735850846368495	0.874	0.874
SLC7A5	1.67965165455008e-05	1.00001679665761	1.74960494272302e-05	0.960017666580167	0.337046323619223	0.009	0.009
SLC7A8	-1.16608088020366e-05	0.999988339259185	3.16503338072452e-05	-0.368426092219201	0.712555544840314	0.926	0.926
SLC8A1	-3.80376265650975e-05	0.999961963096856	0.000579213692686847	-0.0656711452877594	0.947639645531009	0.517	0.517
SLC9A3	-0.0132492305646174	0.986838154138242	0.0236271502656688	-0.560762953451441	0.574959144781979	0.436	0.436
SLC9A3R2	-6.2951607368459e-06	0.999993704859078	4.96742801123329e-05	-0.126728776393137	0.899155069191753	0.134	0.134
SLC9A4	0.0069209539673852	1.00694495911685	0.00699175565595069	0.989873546495403	0.322235930923224	0.793	0.793
SLCO4A1	4.49819816668917e-05	1.00004498299337	0.000811237840958242	0.0554485742599958	0.955781098668728	0.879	0.879
SLCO4C1	0.000849644787357717	1.00085000583774	0.000803954460166513	1.05683198421679	0.290588274330114	0.047	0.047
SLFN11	0.000164699749493321	1.00016471331324	0.000156770890351369	1.05057609307558	0.29345332584012	0.492	0.492
SLFN13	-1.28399858555102e-06	0.999998716002239	0.000178197756362491	-0.00720546998885388	0.994250916490192	0.985	0.985
SLIT1	-0.000167000172079835	0.999833013771673	0.000280282725003816	-0.595827559752608	0.551290430527889	0.779	0.779
SLIT2	0.000303210545051959	1.00030325651802	0.000362199659062965	0.837136472840381	0.40251586106284	0.871	0.871
SLIT3	0.000173405047365106	1.00017342008289	0.000113984324722304	1.52130609000462	0.128183042702316	0.139	0.139
SLITRK1	-0.000307998080293767	0.999692049346246	0.000965245593599464	-0.319087786917755	0.749659944605492	0.665	0.665
SLITRK3	0.000999366527984384	1.0009998660611	0.000190585780848177	5.24365733653809	1.57424445701437e-07	0.296	0.296
SLITRK4	-0.000599680161392853	0.999400499610818	0.000940231374880751	-0.637800628030424	0.523603470706133	0.264	0.264
SLURP1	0.00119493022607883	1.00119564443965	0.00111142225356427	1.07513613502587	0.282313783428689	0.152	0.152
SMC4	1.57630572896282e-05	1.00001576318153	6.24932219343079e-05	0.252236271418334	0.800858443692016	0.844	0.844
SMOC2	-1.37815570256633e-05	0.99998621853794	3.25988686944548e-05	-0.422761818970965	0.672469047208909	0.906	0.906
SMPD3	-0.000387502711565402	0.999612572357913	0.000311623222466132	-1.24349754327926	0.213684545693859	0.211	0.211
SNAP91	-0.00335324439201732	0.996652371453105	0.00427432229128471	-0.784509020027466	0.432741491329557	0.037	0.037
SNCAIP	-0.00109258958672164	0.99890800707196	0.00074786744144898	-1.4609401695637	0.144031861532128	0.14	0.14
SNED1	3.34191330218511e-06	1.00000334191889	0.000203266066305462	0.0164410782523975	0.986882508464911	0.934	0.934
SNHG7	6.55488013286123e-05	1.0000655509497	0.000183935650223134	0.356368117051233	0.721564903019712	0.566	0.566
SNORA11	-0.0126704844858288	0.987409448151487	0.174181614608159	-0.0727429500199115	0.942010669888113	NaN	NaN
SNORA12	-0.677079795832782	0.508098579633672	0.457859792565603	-1.4787928680935	0.139195682553093	NaN	NaN
SNORA13	-0.0564380460183103	0.945125036940583	0.860597618735674	-0.0655800629581394	0.947712162392395	NaN	NaN
SNORA19	-0.700006816553073	0.496581918802868	2.70702492810003	-0.25858898057669	0.795952386360412	NaN	NaN
SNORD11B	0	1	0	NA	NA	NaN	NaN
SNORD16	0	1	0	NA	NA	NaN	NaN
SNORD53	0	1	0	NA	NA	NaN	NaN
SNORD82	0	1	0	NA	NA	NaN	NaN
SNORD88C	0	1	0	NA	NA	NaN	NaN
SNRPG	3.67542319141252e-05	1.00003675490736	0.00018575125953528	0.1978680091111	0.843148334318145	0.375	0.375
SNTA1	-0.000544953587690069	0.999455194872547	0.000360593429019779	-1.51126876929357	0.13071998753014	0.082	0.082
SNTG2	0.00379996081675802	1.00380718982161	0.00525801686822336	0.722698483476336	0.46986514748312	0.475	0.475
SNTN	-0.0140557339531239	0.98604258668007	0.00701902372946168	-2.00251979404575	0.0452288564174128	0.01	0.01
SNX31	-0.00178561626398097	0.99821597700028	0.00811625004704168	-0.22000508284387	0.825867196148767	0.487	0.487
SNX32	-0.00232623418324793	0.997676469402692	0.00516609572919716	-0.450288632883975	0.652502334220096	0.254	0.254
SOCS2	-0.000189224655450066	0.999810793246406	0.00018464417437112	-1.02480707065114	0.305454229496371	0.406	0.406
SOD3	-0.00010265809283288	0.999897347176329	0.000140979340572342	-0.728178273611673	0.46650446377495	0.18	0.18
SORCS1	-0.000315112757213978	0.999684936885596	0.000299125943545058	-1.05344509232283	0.292137046842098	0.027	0.027
SORD	3.44043090245916e-05	1.00003440490086	5.29193223134075e-05	0.650127543599986	0.515609838912004	0.898	0.898
SOX1	-0.0844561752710988	0.919011929943001	0.22686901147741	-0.372268450067753	0.709692986449595	NaN	NaN
SOX11	3.91909367678637e-05	1.00003919170474	9.74419490925955e-05	0.402197791945048	0.687538467117837	0.06	0.06
SOX18	-0.000202113916245893	0.999797906507396	0.000440217886350566	-0.45912245393169	0.646146233097958	0.96	0.96
SOX21	0.00121793176342048	1.00121867374351	0.00482611056015535	0.25236300499947	0.800760492610122	0.896	0.896
SOX3	0.00275388486429009	1.00275768028847	0.00589193379548465	0.46739915278759	0.640214328629911	NaN	NaN
SOX5	-0.000827594897717369	0.999172747464488	0.0016646673741975	-0.497153311553509	0.619080942519612	0.078	0.078
SOX6	-0.000754982706319153	0.999245302221415	0.000556803147411427	-1.35592392002283	0.175123375910426	0.272	0.272
SOX9	-9.29879258611297e-06	0.999990701250647	4.37980470984421e-05	-0.21231066684806	0.831864674180276	0.86	0.86
SP110	-7.54335172992582e-05	0.999924569327737	0.000178633500440463	-0.42228091098959	0.672819989722952	0.22	0.22
SP140	-0.00145234864140588	0.99854870550649	0.000774719768289073	-1.87467610980589	0.0608372954629692	0.217	0.217
SP8	0.0106746509013977	1.01073182825566	0.00724829265845083	1.47271245856113	0.140828585779728	NaN	NaN
SPAG17	-0.0013554623617819	0.998645455862406	0.000837364118520368	-1.61872515409069	0.105506412206849	0.858	0.858
SPAM1	-0.0767376495771551	0.926132793067339	0.245059423149637	-0.313138946427284	0.754175100953733	NaN	NaN
SPANXC	0.000347836603614084	1.00034789710578	0.000650615383900667	0.53462708110079	0.592907753399806	NaN	NaN
SPATA12	0.0106954205637159	1.01075282103243	0.0105700584420724	1.01186011622646	0.311604941406899	0.433	0.433
SPATA17	-0.00203590645850425	0.997966164593322	0.00133910483047795	-1.52034882719196	0.128423328392986	0.205	0.205
SPATA4	-0.0176107012276058	0.982543460877138	0.00913333282375349	-1.92817907410587	0.0538328561030778	0.018	0.018
SPC24	0.00286220248617612	1.00286630249847	0.00305301922958928	0.937499003752155	0.348501935979976	0.33	0.33
SPCS2	-0.000209999537522795	0.999790022510837	0.000180402225696692	-1.1640628972941	0.244398523276844	0.768	0.768
SPDEF	1.00887745442732e-05	1.00001008882544	3.02904265775879e-05	0.333068090620354	0.739082885513835	0.918	0.918
SPDYE6	-0.00553716472182276	0.994478137118791	0.00458189650328266	-1.20848751556385	0.226859795056605	0.14	0.14
SPERT	0.0143264659996931	1.01442958165289	0.00672155638981587	2.13142093420502	0.033054479760264	0.62	0.62
SPIB	-0.000892104161339459	0.999108293645274	0.000418506269622197	-2.13163870195971	0.0330365595682762	0.012	0.012
SPIN2B	0.00246089859168931	1.00246392908803	0.00139450265922696	1.76471416200347	0.0776118172250588	0.188	0.188
SPINK1	0.001903225417867	1.00190503770091	0.00231670290832293	0.821523299785016	0.41134825799072	0.779	0.779
SPINK4	-0.00909391964753414	0.990947304980615	0.00825482575478103	-1.10164889213647	0.27061434387789	NaN	NaN
SPINK5	1.70445211414096e-05	1.0000170446664	0.000348187750036573	0.0489520988019231	0.960957469757196	0.953	0.953
SPINK7	0.0655859822512702	1.06778454388553	0.0304882118274522	2.15119150386561	0.0314610873657344	NaN	NaN
SPINK8	0.00105624154067941	1.00105679956023	0.000502407091251937	2.10236192735135	0.0355215836302806	0.042	0.042
SPOCK1	0.000163256506038272	1.00016326983311	8.92683363569672e-05	1.82882881770575	0.0674252564534737	0.287	0.287
SPRY3	0.000820865761364406	1.00082120276387	0.0019802291111607	0.41453070088605	0.678485487880687	0.059	0.059
SPTBN4	-0.000581881837220568	0.999418287423184	0.000784490812322605	-0.741731869998347	0.458249806353707	0.014	0.014
SPTLC3	0.000217567718902916	1.00021759138848	0.000165117322903929	1.31765531972381	0.187619057914692	0.476	0.476
SRGAP3	-0.000341539432528202	0.999658518885424	0.000584525566025311	-0.584301957655368	0.559017175317587	0.022	0.022
SSBP2	0.000191203627049713	1.00019122190763	0.000272264341339749	0.702272012959334	0.482509543408812	0.353	0.353
SSC5D	0.00012477071770423	1.00012477850189	0.000133699877111103	0.933214901914588	0.350709022129057	0.537	0.537
SSPN	-0.000112290045247119	0.999887716259044	0.000138916729201271	-0.808326296571712	0.418902768255901	0.04	0.04
SSTR2	8.13240343143271e-05	1.0000813273412	0.000125215395507433	0.64947312576671	0.51603261150777	0.849	0.849
SSTR5	0.00392952549666953	1.00393725620467	0.00281145817135648	1.39768236166701	0.162208473245703	NaN	NaN
ST13	4.11431373734479e-05	1.00004114398376	4.81185849172357e-05	0.855036311733073	0.392531045704351	0.385	0.385
ST18	0.00189829723737059	1.00190010014421	0.000905226966645812	2.09704008753126	0.0359900268334091	0.487	0.487
ST6GALNAC1	-4.847827701753e-05	0.999951522898035	0.0010179701412452	-0.0476224940725966	0.962017104688566	0.247	0.247
ST6GALNAC2	-0.000128072602222382	0.999871935598723	9.35135670269052e-05	-1.36956172557864	0.170823754197553	0.051	0.051
ST6GALNAC5	0.000110393895786762	1.00011039998942	0.000161260274591299	0.684569687522526	0.493615500533659	0.423	0.423
ST8SIA1	-9.60581684660926e-05	0.999903946444972	0.000402213165430699	-0.238824028455735	0.811242037274536	0.953	0.953
ST8SIA4	-0.000227396825218888	0.99977262902748	0.000464008343465782	-0.490070552439661	0.624083975045936	0.589	0.589
STAG3L1	-0.000210468476618924	0.999789553670317	0.00160457133943297	-0.131168039367636	0.895642378369287	0.641	0.641
STAG3L2	0.000631585873943942	1.0006317853663	0.00172028376486517	0.36714051881635	0.713514204799621	0.424	0.424
STAT6	-0.000120804761535313	0.999879202535066	8.81980643022377e-05	-1.36969855847786	0.170781018877207	0.456	0.456
STK31	-0.000254035128387567	0.999745997135803	0.00166304664539599	-0.152752858190022	0.878593175044519	0.15	0.15
STK32B	0.00017822383487089	1.00017823971768	0.000185223004911854	0.962212199050033	0.335943022502368	0.677	0.677
STON1	0.000370300781868456	1.00037036935167	0.000337077350402466	1.09856322718308	0.271958624797314	0.135	0.135
STON1-GTF2A1L	0.00371030824402956	1.00371719995849	0.00707449007511242	0.524462993747376	0.599956552320007	0.153	0.153
STRA6	-0.000148790890649129	0.999851220178166	0.00053653432138169	-0.277318495238032	0.78153555913957	0.132	0.132
SUCNR1	-0.00333881123966213	0.996666756392437	0.00489302150472085	-0.682361856869176	0.495010168314345	0.912	0.912
SULT1A1	7.54006722056114e-05	1.00007540351491	0.000180546114496825	0.41762556018306	0.676220905741922	0.938	0.938
SULT1A2	0.0023506144376704	1.00235337929774	0.00137680546335626	1.70729598351554	0.0877670522801252	0.4	0.4
SULT2A1	0.297773073604321	1.34685611599446	0.100239507541566	2.97061588696298	0.00297203249929756	NaN	NaN
SUMO2	-6.27065445358616e-05	0.999937295421478	6.35461758521657e-05	-0.986787067749641	0.323747035840885	0.366	0.366
SUMO4	-0.0200823275879732	0.980117979235967	0.0719812891700287	-0.278993719333592	0.780249644722122	0.555	0.555
SUSD2	4.00262308794243e-05	1.00004002703194	1.41157621311772e-05	2.83556994708908	0.0045743996872688	0.346	0.346
SV2B	0.000612112833355706	1.00061230021265	0.000390987342155576	1.56555664943277	0.117452445456326	0.482	0.482
SVEP1	-8.21992750094761e-05	0.999917804103258	0.000161763962997698	-0.508143306371925	0.611352846497686	0.447	0.447
SVOP	0.000608571054977237	1.00060875627191	0.0017839625464328	0.341134434797486	0.733002379129837	NaN	NaN
SVOPL	-0.00542957310449022	0.994585140386189	0.00320736567966514	-1.69284504692246	0.0904849656561255	0.001	0.001
SYBU	-0.000105666506663165	0.999894339075846	0.000118737367623218	-0.889917881609688	0.373509981549785	0.1	0.1
SYCE1L	0.00212315136548267	1.0021254068473	0.00159838771404865	1.32830811124343	0.184076341231227	0.05	0.05
SYCP2L	0.000308598871191047	1.00030864649272	0.0031060893876999	0.0993528622882189	0.920858107960824	0.272	0.272
SYDE1	-0.000130413448849173	0.999869595054615	0.000496458302914192	-0.262687617638079	0.792791361405378	0.403	0.403
SYN3	-0.0013423997937813	0.998658500821781	0.00491864725813456	-0.272920525366239	0.784914308305108	0.558	0.558
SYNC	-0.000215624189001334	0.999784399056223	0.000177576034991246	-1.21426401378972	0.224646922808619	0.964	0.964
SYNE1	-4.14256208013484e-05	0.999958575237228	0.000125556180558181	-0.32993693036204	0.741447618118371	0.279	0.279
SYNGR4	0.00199317300602571	1.00199516069573	0.00260880989274764	0.764016194344643	0.444857592033102	0.103	0.103
SYNPO2	-2.40796083672824e-05	0.999975920681544	6.83634094256226e-05	-0.352229483134253	0.724666167623551	0.082	0.082
SYNPO2L	-8.14803404759371e-05	0.999918522978957	0.000102695759781641	-0.793414846427799	0.427536163686112	0.917	0.917
SYNPR	-0.0016310692536916	0.998370260216846	0.00645042221126105	-0.252862401912871	0.80037454437836	NaN	NaN
SYT13	1.08317982579892e-05	1.00001083185692	2.33049752327411e-05	0.464784800233197	0.642085573727469	0.587	0.587
SYT15	0.000687173603482098	1.00068740976135	0.000524871082979534	1.30922358987891	0.190458623696186	0.325	0.325
SYT16	-0.00790583441375454	0.992125334502285	0.02739452556255	-0.288591762456448	0.772893800022132	NaN	NaN
SYT5	0.00152351666664067	1.00152467780776	0.000829780689842585	1.83604738612282	0.0663506486930917	0.553	0.553
SYT6	0.000241707833754035	1.00024173704745	0.00225770324753652	0.107059169099293	0.914742039275767	0.64	0.64
SYT7	2.23725663047501e-05	1.00002237281657	3.03539049619174e-05	0.737057269330556	0.461087523224848	0.238	0.238
SYT9	-0.00029949553270682	0.999700549311603	0.000288088793835951	-1.03959452472617	0.298528321765277	0.403	0.403
TAC3	0.0151566013413985	1.01527204513127	0.0123832282716362	1.2239620403441	0.220966547683213	NaN	NaN
TACR3	-0.00887319547056303	0.991166055149766	0.0333413034176254	-0.266132231227419	0.790137372870432	NaN	NaN
TAF1L	0.0013505079153514	1.00135142026183	0.00193121479558712	0.699304871957976	0.484361522976361	0.006	0.006
TAS2R5	-0.0217726981507434	0.978462616138513	0.0136665362459491	-1.59313945822937	0.11112890919185	0.023	0.023
TAT	5.74994781258293e-06	1.00000574996434	1.42691803258406e-05	0.402962726749633	0.686975644900019	0.008	0.008
TATDN1	0.000382998805560748	1.00038307215897	0.000167097641170057	2.29206590158246	0.0219018406596317	0.013	0.013
TBC1D26	-0.00685360996369883	0.993169822458281	0.0275079264782935	-0.249150366499162	0.803244470713226	0.17	0.17
TBL1Y	-0.742158270975075	0.476085284836528	1.26214035635271	-0.588015641239568	0.556521794212815	NaN	NaN
TBR1	-0.0913463092923084	0.912701579124784	0.052576338232729	-1.73740340926681	0.082315989909209	NaN	NaN
TBX15	0.000827701348698458	1.00082804398799	0.000700926586329883	1.18086739016761	0.237655407613489	0.804	0.804
TBX3	1.43023006528352e-05	1.00001430240293	3.4905227966211e-05	0.409746662210032	0.681991796505942	0.632	0.632
TBX5	0.00251893799579952	1.00252211318559	0.00128405358296494	1.96170785177296	0.0497965071777999	0.467	0.467
TBXA2R	0.00416676701201628	1.00417546005545	0.00124950710098613	3.33472855714689	0.000853827011112029	0.225	0.225
TCEAL8	0.000386436833832304	1.00038651151016	0.000211676216103389	1.82560346620877	0.0679100133209014	0.109	0.109
TCF4	8.07347604520275e-05	1.00008073801959	8.20353658126203e-05	0.984145796782774	0.325043832120526	0.916	0.916
TCF7	-0.000442039961027092	0.999558057724242	0.000256064186562521	-1.72628576827226	0.084296014431158	0.029	0.029
TCHHL1	-0.000263420483502982	0.999736614208626	0.00342682283244847	-0.0768701786998331	0.938726821280712	NaN	NaN
TCL1A	-0.00095448836099267	0.999045967018127	0.000896267300570667	-1.06495948294101	0.28689426528552	0.016	0.016
TCL1B	0.000393701765711259	1.00039377927642	0.000302724342591323	1.30052893117603	0.193419747110058	0.346	0.346
TCN2	-0.000367730142632572	0.999632337461809	0.000279941959209659	-1.31359423099974	0.188982791158347	0.397	0.397
TCOF1	3.81264524622012e-05	1.00003812717928	0.00012534252291636	0.304178115894815	0.760992196390035	0.463	0.463
TCP10L	-0.0032583488757931	0.996746953782039	0.00442489206147902	-0.73636799056834	0.461506779206246	0.146	0.146
TDRD10	0.000766807365354595	1.00076710143728	0.00396100177861812	0.193589250450201	0.84649751586134	0.706	0.706
TDRD5	-8.04240130322467e-05	0.999919579220892	0.000402429244798312	-0.199846343355472	0.841600755584319	0.405	0.405
TEKT3	-0.000424293851098124	0.999575796148809	0.00106121491792901	-0.399818965913279	0.68928986050355	0.55	0.55
TEKT4	-0.0151112038495208	0.985002397454037	0.00991310342871438	-1.52436660811483	0.127417156661559	0.046	0.046
TEKT5	-0.00107544566094573	0.998925132423488	0.00737250090268967	-0.145872570941752	0.88402198515709	0.416	0.416
TERT	0.0014973482044108	1.00149846978996	0.00179200781063788	0.835570132854392	0.403396776953215	0.766	0.766
TEX11	0.0188531556874662	1.01903199857677	0.0146961264626409	1.2828656405069	0.199539152360113	0.114	0.114
TEX14	-0.000250071247725796	0.999749960017482	0.000447825148905911	-0.558412693741629	0.576562606811266	0.034	0.034
TEX15	-0.000948857607752733	0.99905159241528	0.00156050940577944	-0.608043504408613	0.5431586205569	NaN	NaN
TF	-0.000108712841119891	0.999891293067907	0.000106955951499459	-1.01642629134519	0.309426430978892	0.001	0.001
TFAP2B	6.73911689379208e-05	1.00006739343977	3.6586231017453e-05	1.8419817254686	0.065477823009962	0.726	0.726
TFDP3	0.000773808042850879	1.00077410750953	0.00247985755507126	0.312037294750442	0.755012180239551	0.386	0.386
TFF2	-9.88191249016517e-05	0.999901185757547	0.00369053235310983	-0.026776387644558	0.97863808639427	0.589	0.589
TFF3	-6.71519310390694e-06	0.999993284829443	6.643273440748e-06	-1.01082593751415	0.312099746614638	0.067	0.067
TG	-0.00108955078302655	0.998911042561915	0.00428161171661212	-0.254472113573313	0.799130845286387	0.143	0.143
TGFB1I1	-6.50139805436119e-05	0.999934988132819	0.000221267230788555	-0.293825616707518	0.768891159357465	0.226	0.226
TGFBI	3.11147894867042e-05	1.00003111527356	9.1811391259101e-06	3.38899008717722	0.000701505464496766	0.489	0.489
TGM3	-0.000311860675998492	0.999688187947487	0.00172540191305148	-0.180746684954665	0.856566412938791	0.748	0.748
THBS3	5.78964575543128e-05	1.00005789813359	0.000123851542446512	0.467466584675896	0.640166093869566	0.686	0.686
THBS4	-6.39839111056482e-06	0.999993601629359	3.04038140993863e-05	-0.210446988316968	0.833318822299739	0.193	0.193
THEG	-0.0058051860189889	0.994211631514661	0.00753964377574875	-0.769954946367793	0.441326618490876	0.594	0.594
THNSL2	-0.000207038320792388	0.999792983110162	0.000171844819997892	-1.20479814750848	0.22828123532229	0.114	0.114
THSD1	0.000614165862664452	1.00061435450113	0.00114345516187095	0.537114075955142	0.591188818386095	0.545	0.545
THSD7B	-0.00662609948380584	0.993395804706894	0.0029686818575267	-2.23200053148378	0.0256149278060046	0.036	0.036
TICAM2	-0.000303408965258815	0.999696637058586	0.00134663290992609	-0.225309334876917	0.82173863817897	0.645	0.645
TIMP4	-0.000400673162263103	0.999599407096509	0.000542089891064601	-0.739126792193501	0.45983000926664	0.122	0.122
TK1	3.35854406065015e-05	1.0000335860046	5.5429388098348e-05	0.605913970165268	0.544571882157465	0.219	0.219
TLE1	0.000213668406509051	1.00021369123523	0.000113702182519992	1.87919353677738	0.0602180718329293	0.157	0.157
TLE3	-6.62137043161425e-05	0.999933788487763	7.20014006555129e-05	-0.919616892356561	0.357772996067683	0.309	0.309
TM4SF4	0.00187928118000877	1.00188104813558	0.00249207990446934	0.754101494353545	0.450788280173759	0.146	0.146
TMC3	-0.00503262107518608	0.994980021345195	0.00270182144483144	-1.86267715241266	0.0625077022512884	0.093	0.093
TMC4	7.82694518894288e-06	1.00000782697582	6.07522314010588e-05	0.128833871751523	0.897489103085185	0.304	0.304
TMCC3	2.40308767232545e-05	1.00002403116547	0.000318040462780556	0.075559180467661	0.93976981285098	0.916	0.916
TMED7	0.000100242121974091	1.00010024714638	6.96317881384766e-05	1.43960286894744	0.149979787488117	0.322	0.322
TMEFF1	0.000531269650213879	1.00053141079893	0.000602091389243518	0.88237377199727	0.377574714312863	0.353	0.353
TMEFF2	-0.0670640788309009	0.935135277041571	0.101763877703708	-0.659016542452937	0.509885145965675	NaN	NaN
TMEM108	-0.000266783203598176	0.999733252379876	0.000501932234416288	-0.531512394115166	0.5950637548948	0.212	0.212
TMEM130	-0.00114822680636988	0.998852432153793	0.00146864840634643	-0.781825521621156	0.434317120022963	0.171	0.171
TMEM132B	0.00494815970818517	1.00496042206746	0.00471272385603032	1.0499574894153	0.293737658036422	0.366	0.366
TMEM139	5.66062506669917e-05	1.00005660785283	0.0002047524355468	0.276461916146796	0.78219330668095	0.748	0.748
TMEM140	-0.000425129802479108	0.999574960552391	0.000341689798827556	-1.24419811167281	0.213426658580016	0.093	0.093
TMEM150C	3.48656312376013e-05	1.00003486623905	3.86281336133196e-05	0.902596837492016	0.366739905607476	0.379	0.379
